秒數,波的大小
0.0,0.9725486937855726
1.953125e-05,1.2023932908972186
3.90625e-05,1.1629704862435675
5.859375e-05,1.089105523178698
7.8125e-05,1.133817684948141
9.765625e-05,1.235882622711098
0.0001171875,1.3033248907139043
0.00013671875,1.2958969308802522
0.00015625,1.3091084322713615
0.00017578125,1.1997994120999105
0.0001953125,1.0919918192371838
0.00021484375,1.1658299960588434
0.000234375,1.1716428257814695
0.00025390625,1.1673646860259614
0.0002734375,1.0584050153043136
0.00029296875,0.8099197148379754
0.0003125,0.8686749327309773
0.00033203125,0.9326889526362394
0.0003515625,0.6684542916928
0.00037109375,0.4886278954439256
0.000390625,0.43929811162078314
0.00041015625,0.24310998066625458
0.0004296875,-0.03720302782888937
0.00044921875,-0.08363892249572408
0.00046875,0.07641724093167365
0.00048828125,-0.025934639508463114
0.0005078125,-0.3847327059807058
0.00052734375,-0.4693692051021558
0.000546875,-0.2621924320904159
0.00056640625,-0.2785703236812888
0.0005859375,-0.5003480024579546
0.00060546875,-0.4166326502122167
0.000625,-0.12172148878959757
0.00064453125,-0.12212343663300859
0.0006640625,-0.5383507152793379
0.00068359375,-1.0545972610155743
0.000703125,-1.065003990494025
0.00072265625,-0.6037088721254661
0.0007421875,-0.4930592597339663
0.00076171875,-0.7426842476263866
0.00078125,-0.7665136883227736
0.00080078125,-0.5603742090488004
0.0008203125,-0.4157893762720317
0.00083984375,-0.5535838364014035
0.000859375,-0.7824159259135212
0.00087890625,-0.7994863799285086
0.0008984375,-0.7379914382780136
0.00091796875,-0.6856253391190865
0.0009375,-0.57229086174314
0.00095703125,-0.3595042825738358
0.0009765625,-0.12808365165291985
0.00099609375,0.03964930712590112
0.001015625,0.2780815556916416
0.00103515625,0.3461146331021504
0.0010546875,0.104281059045226
0.00107421875,0.2286586311619487
0.00109375,0.7524669743849298
0.00111328125,0.8591803663984274
0.0011328125,0.583927440364854
0.00115234375,0.6221744497764314
0.001171875,1.0132611825622806
0.00119140625,1.2480501389820693
0.0012109375,1.197098220704301
0.00123046875,1.2060544752157878
0.00125,1.270953298982162
0.00126953125,1.1232417341315375
0.0012890625,1.1277639078064374
0.00130859375,1.4978079700408111
0.001328125,1.5668799241578046
0.00134765625,1.3197732198927223
0.0013671875,1.3299736548208556
0.00138671875,1.2325459354929889
0.00140625,0.8782847634304867
0.00142578125,0.8796744352579389
0.0014453125,1.0172478263246125
0.00146484375,0.7723666737534588
0.001484375,0.38628666313381677
0.00150390625,0.1862082481953657
0.0015234375,0.14246230920894035
0.00154296875,0.05327462151916662
0.0015625,-0.0024510551037656425
0.00158203125,0.07420035933602509
0.0016015625,-0.12835819469562654
0.00162109375,-0.5920961945904054
0.001640625,-0.838558747126763
0.00166015625,-0.9213469086967943
0.0016796875,-0.9328601349956459
0.00169921875,-0.8939573060847572
0.00171875,-1.0333186783980932
0.00173828125,-1.2246218444633339
0.0017578125,-1.1919727468814485
0.00177734375,-0.9553281508489702
0.001796875,-0.7233333198600501
0.00181640625,-0.6345194462004456
0.0018359375,-0.45336397884982205
0.00185546875,-0.11484457089917982
0.001875,-0.0056393873555640045
0.00189453125,-0.0832379043872549
0.0019140625,-0.01411223922855609
0.00193359375,0.13800168501988702
0.001953125,0.2907307412852447
0.00197265625,0.4169762136976749
0.0019921875,0.4868487362174567
0.00201171875,0.6347360262351323
0.00203125,0.650548191222655
0.00205078125,0.448827634147381
0.0020703125,0.4941944445257223
0.00208984375,0.6359855759815842
0.002109375,0.4630719947461677
0.00212890625,0.2036274599606191
0.0021484375,0.16369221507700663
0.00216796875,0.3115165126769995
0.0021875,0.25771788862839823
0.00220703125,0.10528855167705033
0.0022265625,0.19808420542879115
0.00224609375,-0.034739188855022494
0.002265625,-0.5824838338396678
0.00228515625,-0.7371981150965206
0.0023046875,-0.7114291453008945
0.00232421875,-0.9077425286735998
0.00234375,-1.2944465612908287
0.00236328125,-1.4781197376425856
0.0023828125,-1.3863018533498466
0.00240234375,-1.6004146603741276
0.002421875,-1.9765607298141856
0.00244140625,-2.0345453044570294
0.0024609375,-1.8283711152945368
0.00248046875,-1.6275892147937208
0.0025,-1.7725819785561459
0.00251953125,-2.0169328062508862
0.0025390625,-2.0246247895068143
0.00255859375,-1.92145800891916
0.002578125,-1.7569710469166266
0.00259765625,-1.7208893648357058
0.0026171875,-1.8436838416569747
0.00263671875,-1.8936677220465892
0.00265625,-1.8627808463404998
0.00267578125,-1.8592947725241538
0.0026953125,-1.9157735174926098
0.00271484375,-1.7439371301979136
0.002734375,-1.4918951080758043
0.00275390625,-1.6465552210166041
0.0027734375,-1.7817154798631905
0.00279296875,-1.6223285809362769
0.0028125,-1.5087722764349296
0.00283203125,-1.4046605673221721
0.0028515625,-1.3586529341140312
0.00287109375,-1.5452963601069485
0.002890625,-1.824084779529091
0.00291015625,-1.3737222346601685
0.0029296875,-1.4344592725381227
0.00294921875,-1.2321730281715961
0.00296875,-0.9416130821323332
0.00298828125,-1.08618310199527
0.0030078125,-1.1590485040651777
0.00302734375,-0.6264686955507713
0.003046875,-0.3737144456120729
0.00306640625,-0.6983073514940692
0.0030859375,-0.925634363617154
0.00310546875,-0.9054856950951091
0.003125,-0.7466934479920548
0.00314453125,-0.6667768015257243
0.0031640625,-0.6889174427211511
0.00318359375,-0.5675176995356366
0.003203125,-0.4021360087462196
0.00322265625,-0.1990366501288391
0.0032421875,-0.08216242126038807
0.00326171875,-0.32140238108044106
0.00328125,-0.5234504912469633
0.00330078125,-0.39754740650790454
0.0033203125,-0.2102531547973501
0.00333984375,-0.1668503312651004
0.003359375,-0.22668796373947558
0.00337890625,-0.2837278653300056
0.0033984375,-0.39429300234831277
0.00341796875,-0.4556600315526549
0.0034375,-0.39324984320862694
0.00345703125,-0.4050707052502866
0.0034765625,-0.4838575433308867
0.00349609375,-0.7047321093372112
0.003515625,-0.93030463324663
0.00353515625,-0.8835703114180613
0.0035546875,-0.9791409674030302
0.00357421875,-1.183117935853307
0.00359375,-1.1568851172155137
0.00361328125,-1.115573582209231
0.0036328125,-1.0031855874045885
0.00365234375,-0.9337434084803363
0.003671875,-1.0000887133378344
0.00369140625,-0.9945392822960645
0.0037109375,-1.0726066807220165
0.00373046875,-0.9380002411786112
0.00375,-0.604269495432139
0.00376953125,-0.5836451830506562
0.0037890625,-0.4233975280402744
0.00380859375,-0.10082697376809813
0.003828125,-0.1147074020712272
0.00384765625,-0.2575733152634864
0.0038671875,-0.29831931254081073
0.00388671875,-0.04475876295205211
0.00390625,0.2373592730523169
0.00392578125,0.0920179699543183
0.0039453125,-0.11438704782479305
0.00396484375,-0.15911833744565027
0.003984375,-0.03470046705102081
0.00400390625,0.2645293813613681
0.0040234375,0.337592860705868
0.00404296875,0.273964944765808
0.0040625,0.3352167361022618
0.00408203125,0.2879122628820741
0.0041015625,0.07691902172288448
0.00412109375,-0.13510885708100537
0.004140625,-0.2431476449192286
0.00416015625,-0.38018158722258877
0.0041796875,-0.6238163498427696
0.00419921875,-0.6869160242694629
0.00421875,-0.5820174257390185
0.00423828125,-0.5435102797736068
0.0042578125,-0.6174916690054064
0.00427734375,-0.7851969120888838
0.004296875,-0.8666205434422466
0.00431640625,-0.9101008815936811
0.0043359375,-1.0729914759406156
0.00435546875,-1.1369755127788608
0.004375,-1.2262427079774136
0.00439453125,-1.497928279414873
0.0044140625,-1.4850593918582602
0.00443359375,-1.2423845194440681
0.004453125,-1.2946352884756087
0.00447265625,-1.5221353461588232
0.0044921875,-1.4946909189791215
0.00451171875,-1.1965600212093386
0.00453125,-1.1257765550334633
0.00455078125,-1.3753830550507078
0.0045703125,-1.4374589278569418
0.00458984375,-1.362316613931524
0.004609375,-1.4506889207940936
0.00462890625,-1.5877237289086967
0.0046484375,-1.580333030019899
0.00466796875,-1.4013784667789866
0.0046875,-1.3639567942874833
0.00470703125,-1.4687304816311952
0.0047265625,-1.1842891583849904
0.00474609375,-0.6463303760546093
0.004765625,-0.4655055601121199
0.00478515625,-0.5574308711331071
0.0048046875,-0.5404541505071696
0.00482421875,-0.41127426814779855
0.00484375,-0.27558166873113327
0.00486328125,-0.28291965376080613
0.0048828125,-0.5384047827197059
0.00490234375,-0.8012713593404
0.004921875,-0.843040657997153
0.00494140625,-0.7132772256129842
0.0049609375,-0.6077474652516595
0.00498046875,-0.646814982302831
0.005,-0.6021609326022319
0.00501953125,-0.4168489732603088
0.0050390625,-0.3398297637373344
0.00505859375,-0.20615810935505194
0.005078125,0.07296854596916319
0.00509765625,0.22423664086293021
0.0051171875,0.2722642423113696
0.00513671875,0.24220722620600404
0.00515625,0.2467591841989158
0.00517578125,0.5432598121239853
0.0051953125,0.7710779455902074
0.00521484375,0.7134323680258741
0.005234375,0.6459557736328975
0.00525390625,0.5337686044462977
0.0052734375,0.49052252754917514
0.00529296875,0.7450115090707328
0.0053125,1.0116126130350285
0.00533203125,0.9037766708417729
0.0053515625,0.5002619031414481
0.00537109375,0.2264482439749293
0.005390625,0.25501822781726696
0.00541015625,0.3784664868478696
0.0054296875,0.21320265193957388
0.00544921875,-0.1922177921037505
0.00546875,-0.2346401119235025
0.00548828125,-0.10514393007140146
0.0055078125,-0.3242867921889792
0.00552734375,-0.492508999088287
0.005546875,-0.34947004609360605
0.00556640625,-0.22007073611605743
0.0055859375,-0.27232612531884215
0.00560546875,-0.319480513903732
0.005625,-0.17968488161028018
0.00564453125,-0.07788774074469355
0.0056640625,-0.16073792077423849
0.00568359375,-0.2543222702413738
0.005703125,-0.3103547232178313
0.00572265625,-0.35184106125340586
0.0057421875,-0.32904369796590405
0.00576171875,-0.16846541551577657
0.00578125,0.009329686220182404
0.00580078125,0.040408906114748455
0.0058203125,0.1719216131130245
0.00583984375,0.4282139034580077
0.005859375,0.4972718438205565
0.00587890625,0.4906124509358275
0.0058984375,0.5482132808265651
0.00591796875,0.6649924865076726
0.0059375,0.788614218117162
0.00595703125,0.7363007850670074
0.0059765625,0.7167852365388744
0.00599609375,0.8359561766062463
0.006015625,0.8736585771200932
0.00603515625,1.0068731136282258
0.0060546875,1.1589629074866383
0.00607421875,1.035083673908907
0.00609375,0.9010103660955422
0.00611328125,0.9678850733375883
0.0061328125,1.0880689355966775
0.00615234375,1.0033682554039687
0.006171875,0.7206664826311842
0.00619140625,0.6169092489878447
0.0062109375,0.6985239400979526
0.00623046875,0.7740918343116534
0.00625,0.779569631049944
0.00626953125,0.5726763198101752
0.0062890625,0.31222323566057936
0.00630859375,0.1677386965020748
0.006328125,0.10248399468464209
0.00634765625,0.22516530089830805
0.0063671875,0.3870781714864321
0.00638671875,0.2700245602905272
0.00640625,-0.027597978170270307
0.00642578125,-0.16747560874645803
0.0064453125,-0.17804036302542314
0.00646484375,-0.27959324436742683
0.006484375,-0.21660640183568275
0.00650390625,-0.027054299061162884
0.0065234375,-0.15381176985325384
0.00654296875,-0.28818112076213853
0.0065625,-0.2005710045687632
0.00658203125,-0.16824554014908122
0.0066015625,-0.1457381886692083
0.00662109375,-0.1732406494258972
0.006640625,-0.3126903916726669
0.00666015625,-0.4063780765068896
0.0066796875,-0.4186721430632332
0.00669921875,-0.3248823510707669
0.00671875,-0.23378851792826272
0.00673828125,-0.22381692521151525
0.0067578125,-0.22298682134670572
0.00677734375,-0.25208708543327685
0.006796875,-0.12359920194188587
0.00681640625,0.16748298106958992
0.0068359375,0.22903113751118923
0.00685546875,0.14235461928294224
0.006875,0.24259119730894108
0.00689453125,0.4226599200081182
0.0069140625,0.4307357609657567
0.00693359375,0.2887455603050194
0.006953125,0.32255465775853154
0.00697265625,0.6811934742080484
0.0069921875,0.9231416973362669
0.00701171875,0.7241577743291273
0.00703125,0.45678887235974
0.00705078125,0.569854023117853
0.0070703125,1.0126510259934056
0.00708984375,1.279184154114871
0.007109375,1.1059129765812572
0.00712890625,0.9206987143241542
0.0071484375,1.0580410979997557
0.00716796875,1.3768104445817844
0.0071875,1.5989081485272023
0.00720703125,1.5538951433591564
0.0072265625,1.4421682303210361
0.00724609375,1.3301540115423667
0.007265625,1.1601429416559594
0.00728515625,1.2735141786737756
0.0073046875,1.4735618315746621
0.00732421875,1.3238802013695339
0.00734375,1.142093945790105
0.00736328125,1.0598445393055393
0.0073828125,1.0437406294510343
0.00740234375,1.146664016453749
0.007421875,1.1060756508377059
0.00744140625,0.9567484643644714
0.0074609375,0.7658023184191705
