Frequency (Hz),Magnitude
0.0,2143.227895154463
0.9999804691314623,681.3858658359236
1.9999609382629246,172.66172757941808
2.999941407394387,131.4713406247214
3.9999218765258493,28.282693957378534
4.999902345657311,139.34257041396606
5.999882814788774,14.701273105149365
6.999863283920236,39.08696701611808
7.999843753051699,37.104027106417746
8.999824222183161,98.43542952326831
9.999804691314623,127.64242214536944
10.999785160446086,46.342867587232135
11.999765629577547,65.26455920461136
12.99974609870901,286.3279521892929
13.999726567840472,219.41000791064698
14.999707036971936,102.31637805736567
15.999687506103397,554.801796492052
16.99966797523486,97.85699557290921
17.999648444366322,53.368244219950384
18.999628913497784,34.094422416120466
19.999609382629245,70.15688267427119
20.99958985176071,41.43079803627126
21.999570320892172,81.51772497879658
22.999550790023633,43.91692308950026
23.999531259155095,170.13157473552025
24.999511728286556,135.93412152427297
25.99949219741802,95.33274412995942
26.999472666549483,167.37150697779003
27.999453135680945,68.01489698335102
28.999433604812406,83.65704727546701
29.99941407394387,224.47561625362297
30.999394543075333,68.99874777520169
31.999375012206794,145.3634304018721
32.999355481338256,87.13365994227829
33.99933595046972,71.10055120704823
34.99931641960118,43.91709657870685
35.999296888732644,131.39271652415215
36.99927735786411,29.642387597402568
37.99925782699557,91.95669826472731
38.99923829612703,79.17727964892335
39.99921876525849,49.73818344741999
40.999199234389955,76.70511564022544
41.99917970352142,69.47959705905734
42.99916017265288,11.16654595980593
43.999140641784344,58.81898381846731
44.9991211109158,41.1808706675651
45.99910158004727,31.065970188932013
46.99908204917873,35.0151100149976
47.99906251831019,49.20728196685294
48.999042987441655,202.44168127778036
49.99902345657311,47.68567466156283
50.99900392570458,57.91723651284595
51.99898439483604,54.32735465608325
52.9989648639675,83.0060142804625
53.998945333098966,342.02154327710696
54.99892580223043,54.98386118513925
55.99890627136189,84.92771311191007
56.998886740493354,46.12147035128777
57.99886720962481,53.54994941786412
58.99884767875628,104.46741955597129
59.99882814788774,33.225166349097414
60.9988086170192,55.99015500240672
61.998789086150666,33.67257555113652
62.998769555282124,65.24141584569001
63.99875002441359,185.30718797745783
64.99873049354505,131.56174622454273
65.99871096267651,82.16646811519117
66.99869143180797,40.663869232052704
67.99867190093944,28.139484364155678
68.9986523700709,102.21693935984837
69.99863283920236,70.43713389926968
70.99861330833383,113.86193942896057
71.99859377746529,175.21671731324966
72.99857424659675,100.72551483083541
73.99855471572822,44.46257115792579
74.99853518485968,76.85968748707022
75.99851565399113,85.2040548806672
76.99849612312259,188.9444456954562
77.99847659225406,95.81547361014793
78.99845706138552,185.09296404642808
79.99843753051698,46.10330831176517
80.99841799964845,250.05167819010202
81.99839846877991,140.65676755704433
82.99837893791137,110.79321568060642
83.99835940704284,82.91441496217192
84.9983398761743,36.416565433142054
85.99832034530576,67.98091296054066
86.99830081443723,102.13862774130715
87.99828128356869,77.06182793004828
88.99826175270015,73.25522348860623
89.9982422218316,32.898480889069226
90.99822269096308,34.422795118344666
91.99820316009453,56.00434005879633
92.99818362922599,24.21453181744719
93.99816409835746,50.83863453084429
94.99814456748892,44.316538737693044
95.99812503662038,29.005434928747807
96.99810550575185,32.89578859594028
97.99808597488331,30.421316624536356
98.99806644401477,36.84322818440324
99.99804691314623,6.090262495157747
100.9980273822777,36.628234750480594
101.99800785140916,13.457217524077532
102.99798832054061,31.844309859859084
103.99796878967209,25.95847364211566
104.99794925880354,11.466331450852785
105.997929727935,11.087601842264323
106.99791019706647,46.877230191719335
107.99789066619793,16.9647957187176
108.99787113532939,16.081541696916137
109.99785160446086,22.38122129404588
110.99783207359232,16.098901492453596
111.99781254272378,9.022233732421567
112.99779301185524,27.44817154390294
113.99777348098671,111.87502925699093
114.99775395011817,52.61767986029127
115.99773441924962,37.96923858179471
116.9977148883811,23.347268682171112
117.99769535751255,489.01337796551036
118.99767582664401,24.00544960462263
119.99765629577549,81.57024205611775
120.99763676490694,89.18104799053438
121.9976172340384,29.153066130713057
122.99759770316986,42.902833940860184
123.99757817230133,45.533523206766006
124.99755864143279,8885.981682583479
125.99753911056425,59.880363130133475
126.99751957969572,13.153917793832898
127.99750004882718,38.185514656503145
128.99748051795865,22.60621051784209
129.9974609870901,42.80981693207706
130.99744145622157,18.009838788938726
131.99742192535302,48.64376764131143
132.99740239448448,23.76284561802369
133.99738286361594,30.778462869423716
134.99736333274743,15.014487921828538
135.99734380187888,46.18144069756164
136.99732427101034,21.458183186632375
137.9973047401418,12.978203523300579
138.99728520927326,43.1216742132833
139.99726567840472,20.773142253250786
140.99724614753617,8.995106640390544
141.99722661666766,19.34471762429328
142.99720708579912,4.909255044684636
143.99718755493058,39.860609651765145
144.99716802406203,13.222978197134596
145.9971484931935,7.275871790573614
146.99712896232495,10.088201793036879
147.99710943145644,16.329227514377326
148.9970899005879,9.88203332788436
149.99707036971935,17.157437868324944
150.9970508388508,25.68721399659712
151.99703130798227,17.50820905456241
152.99701177711373,27.845898087721743
153.99699224624518,44.16979875306617
154.99697271537667,41.6874693556255
155.99695318450813,44.54499349139702
156.9969336536396,56.65946111705142
157.99691412277105,57.49656876345692
158.9968945919025,14.730520902818224
159.99687506103396,49.87868543582448
160.99685553016545,21.813428845684264
161.9968359992969,30.351559189269985
162.99681646842836,20.565532595508653
163.99679693755982,16.871260008231477
164.99677740669128,39.433369278580436
165.99675787582274,36.41678744273701
166.9967383449542,43.206162639603725
167.99671881408568,41.532768141483885
168.99669928321714,38.18577991857978
169.9966797523486,50.07015346311148
170.99666022148006,30.678531858442785
171.9966406906115,61.719008458837
172.99662115974297,64.38114625930383
173.99660162887446,30.96788817912909
174.99658209800592,28.41732437361406
175.99656256713737,47.38062609785766
176.99654303626883,22.651975898213347
177.9965235054003,36.5503397126306
178.99650397453175,26.200591367724762
179.9964844436632,36.08045153176206
180.9964649127947,22.647154901923134
181.99644538192615,8.594153371683364
182.9964258510576,38.0981378381991
183.99640632018907,14.295952232650444
184.99638678932052,26.337918627094986
185.99636725845198,31.39963102928894
186.99634772758344,33.685114527927304
187.99632819671493,41.07786767502467
188.99630866584639,64.73335789033109
189.99628913497784,46.8628185096244
190.9962696041093,7.444771336782823
191.99625007324076,40.52583207914091
192.99623054237222,20.368703620033152
193.9962110115037,30.111324378056402
194.99619148063516,41.691704145112546
195.99617194976662,23.925553793485246
196.99615241889808,20.131832810790144
197.99613288802954,26.703364424202807
198.996113357161,48.14212600073485
199.99609382629245,53.21901413924696
200.99607429542394,22.076296652583334
201.9960547645554,87.18268130930296
202.99603523368685,32.38689158394421
203.9960157028183,41.9975351597696
204.99599617194977,20.704878783315845
205.99597664108123,38.68451263002892
206.99595711021271,48.18279544604393
207.99593757934417,36.685302606486985
208.99591804847563,28.25439076729994
209.9958985176071,36.92735915482144
210.99587898673855,46.4724329087099
211.99585945587,35.20272059727832
212.99583992500146,10.884292367610914
213.99582039413295,37.030207976840835
214.9958008632644,39.92347738598009
215.99578133239586,30.699562854284682
216.99576180152732,38.44538122228887
217.99574227065878,59.02288712067658
218.99572273979024,19.894849861115336
219.99570320892173,22.232452319258186
220.99568367805318,16.616077452478716
221.99566414718464,13.984963544495807
222.9956446163161,17.5124137772828
223.99562508544756,70.64679102354609
224.99560555457902,53.14121489365271
225.99558602371047,35.688566827735436
226.99556649284196,36.06733403745885
227.99554696197342,7.546523733316309
228.99552743110488,18.246768312438476
229.99550790023633,26.24089441844994
230.9954883693678,56.01097713283716
231.99546883849925,37.90279322170317
232.9954493076307,50.95689662051668
233.9954297767622,50.08755298506247
234.99541024589365,24.28176748097214
235.9953907150251,300.8284376960712
236.99537118415657,21.780454621430717
237.99535165328803,69.44753090887211
238.99533212241948,152.5901399546676
239.99531259155097,179.89407174924514
240.99529306068243,85.24896842807533
241.9952735298139,49.184180575058726
242.99525399894534,148.37193030882162
243.9952344680768,52.938779842672616
244.99521493720826,51.31468810350343
245.99519540633972,81.26103096149167
246.9951758754712,42.81519346004249
247.99515634460266,6.066824887846225
248.99513681373412,71.62994555944613
249.99511728286558,852.4503707113234
250.99509775199704,31.399077173623507
251.9950782211285,54.72035383166241
252.99505869025998,54.49534160421772
253.99503915939144,103.49753723378808
254.9950196285229,14.877227928802293
255.99500009765435,56.51416545161197
256.99498056678584,62.89383604107503
257.9949610359173,3.9891775870879562
258.99494150504876,66.44096006082798
259.9949219741802,45.82164627462123
260.9949024433117,21.06158116433811
261.99488291244313,63.1872964330182
262.9948633815746,28.30723842586257
263.99484385070605,66.33505677580736
264.9948243198375,42.205336103262184
265.99480478896896,57.61018373357884
266.9947852581004,41.68291918989936
267.9947657272319,12.40281132713356
268.99474619636334,30.715421143973657
269.99472666549485,63.48461172689032
270.9947071346263,4.459477322101501
271.99468760375777,15.058629317474843
272.9946680728892,29.747512961681018
273.9946485420207,19.027220149419776
274.99462901115214,6.445224122455536
275.9946094802836,6.087129543946549
276.99458994941506,6.635007535022666
277.9945704185465,28.357346403870533
278.994550887678,26.950536423047595
279.99453135680943,31.828015043264624
280.9945118259409,36.450902412531114
281.99449229507235,16.434774306517618
282.99447276420386,33.87135086195811
283.9944532333353,32.44776944658039
284.9944337024668,31.082878599269904
285.99441417159824,12.416952231219017
286.9943946407297,1.5752573973900592
287.99437510986115,17.65399806694067
288.9943555789926,16.557970029343746
289.99433604812407,13.023841238349162
290.9943165172555,15.265170020488904
291.994296986387,39.412781431761246
292.99427745551844,24.3883344756343
293.9942579246499,29.693179318752055
294.99423839378136,45.490592859385195
295.9942188629129,18.50965059571761
296.99419933204433,58.201906319958475
297.9941798011758,16.988284934346563
298.99416027030725,5.118633789940456
299.9941407394387,25.710491092941123
300.99412120857016,5.500138035040441
301.9941016777016,13.850723227801627
302.9940821468331,8.47899099656475
303.99406261596454,13.612075321153533
304.994043085096,36.15028917493283
305.99402355422745,10.435897640102835
306.9940040233589,7.832799868678291
307.99398449249037,10.022332269262572
308.9939649616219,10.503851027843645
309.99394543075334,19.720537417282813
310.9939258998848,27.792465634129687
311.99390636901626,21.42461169224166
312.9938868381477,17.690357533527674
313.9938673072792,3.5252017693441338
314.99384777641063,24.139932511173598
315.9938282455421,3.233202778191708
316.99380871467355,6.857690005153103
317.993789183805,23.614307158346794
318.99376965293646,12.68548457325618
319.9937501220679,31.67854266400188
320.9937305911994,15.29419827765457
321.9937110603309,8.399936170858846
322.99369152946235,28.494263308730464
323.9936719985938,37.61947288700486
324.99365246772527,4.270291516789686
325.9936329368567,35.66370700203537
326.9936134059882,18.93654347953309
327.99359387511964,39.934462772675445
328.9935743442511,17.131700893739104
329.99355481338256,27.289883669637273
330.993535282514,21.49805590498027
331.9935157516455,22.82867480650604
332.99349622077693,16.85857103362692
333.9934766899084,8.57355585653858
334.9934571590399,21.01779236154946
335.99343762817136,23.124090469326205
336.9934180973028,10.920516065372798
337.9933985664343,39.14390970935219
338.99337903556574,21.472923541349008
339.9933595046972,13.314222239169505
340.99333997382865,13.664419116571894
341.9933204429601,10.37185965160043
342.99330091209157,7.525757547644219
343.993281381223,24.81328783470435
344.9932618503545,14.774325252498917
345.99324231948594,4.664188184596887
346.9932227886174,24.71150255888808
347.9932032577489,36.71853419091373
348.9931837268804,29.693063713689106
349.99316419601183,23.80889402143887
350.9931446651433,15.238608317885493
351.99312513427475,32.84614832166589
352.9931056034062,9.832728629344178
353.99308607253766,40.24503729410323
354.9930665416691,21.5969261956386
355.9930470108006,35.10601018909963
356.99302747993204,12.602212626354627
357.9930079490635,12.5881157356863
358.99298841819495,28.889358569680752
359.9929688873264,25.9692941205657
360.99294935645787,20.851663727014323
361.9929298255894,12.079435358914326
362.99291029472084,23.54618744293314
363.9928907638523,13.828605350578288
364.99287123298376,48.8011102624845
365.9928517021152,14.65066408077395
366.9928321712467,31.145090879286176
367.99281264037813,18.323463982751846
368.9927931095096,36.86257557477851
369.99277357864105,33.209692059450816
370.9927540477725,41.44008228355246
371.99273451690397,21.3638544532419
372.9927149860354,47.18848157384419
373.9926954551669,60.84032830377657
374.9926759242984,799.3357119792812
375.99265639342985,16.20538582045181
376.9926368625613,45.68780785626506
377.99261733169277,49.13775034844362
378.9925978008242,16.45270713387286
379.9925782699557,24.557333174488708
380.99255873908714,33.00277471200019
381.9925392082186,5.70977360300247
382.99251967735006,6.98451434849385
383.9925001464815,64.28910723330065
384.992480615613,27.47578530038027
385.99246108474443,45.64719346385494
386.9924415538759,43.83432404098225
387.9924220230074,51.84348327789015
388.99240249213887,44.62069664406876
389.9923829612703,65.52058547140031
390.9923634304018,81.81311802288518
391.99234389953324,106.65283684233437
392.9923243686647,102.96776540952254
393.99230483779615,195.42070064913975
394.9922853069276,91.90814750547132
395.99226577605907,118.77216597062868
396.99224624519053,161.20739372910953
397.992226714322,22.604414864473917
398.99220718345344,74.07672199590023
399.9921876525849,39.04711491156239
400.9921681217164,92.07372030774752
401.9921485908479,68.90892893969092
402.99212905997933,15.394459395115776
403.9921095291108,10.68571418895761
404.99208999824225,32.975711163256385
405.9920704673737,11.6445917322925
406.99205093650517,44.61269384974149
407.9920314056366,21.344415827416363
408.9920118747681,20.43236259359568
409.99199234389954,27.970162976871205
410.991972813031,30.84938525645339
411.99195328216246,80.77828177412647
412.9919337512939,29.395070183224735
413.99191422042543,63.385042490560586
414.9918946895569,71.57779369754086
415.99187515868834,55.71067501096821
416.9918556278198,67.72783138936462
417.99183609695126,21.185212134731312
418.9918165660827,40.28495874325616
419.9917970352142,71.71408542339962
420.99177750434563,92.21805378784966
421.9917579734771,58.858037529476505
422.99173844260855,19.73739182609234
423.99171891174,46.24137607184962
424.99169938087147,23.881435662941094
425.9916798500029,16.81919059939487
426.99166031913444,7.512725205107056
427.9916407882659,43.03335037011211
428.99162125739736,74.74504924275344
429.9916017265288,40.056866715523014
430.99158219566027,23.802800299423236
431.99156266479173,61.37681377094826
432.9915431339232,20.764222290165133
433.99152360305465,44.72935166282595
434.9915040721861,45.7403055088373
435.99148454131756,29.579662414107155
436.991465010449,45.411606715903226
437.9914454795805,6.558054517360839
438.99142594871194,17.211596762182563
439.99140641784345,47.82719455083253
440.9913868869749,60.181986816283846
441.99136735610637,119.01587445372589
442.9913478252378,64.97753179862745
443.9913282943693,78.93665627639106
444.99130876350074,99.17526792584502
445.9912892326322,90.03586418814737
446.99126970176366,104.46341727042895
447.9912501708951,50.54243684888246
448.9912306400266,112.41975504316338
449.99121110915803,88.33700291747299
450.9911915782895,90.97547843470429
451.99117204742095,106.72583942927162
452.99115251655246,152.6870881713044
