time,Amplitude
0.0,-0.6784657603394018
1.953125e-05,-0.8621435901445896
3.90625e-05,-0.9299736632629125
5.859375e-05,-0.7715057025632395
7.8125e-05,-0.3852104920787128
9.765625e-05,-0.11507991772324525
0.0001171875,-0.011962225493915679
0.00013671875,0.1401923067126981
0.00015625,0.23777834939933523
0.00017578125,0.3129081323048515
0.0001953125,0.5228066497758842
0.00021484375,0.5227553824066479
0.000234375,0.29406922682384196
0.00025390625,0.3106722681691138
0.0002734375,0.537596563891557
0.00029296875,0.6263644483931397
0.0003125,0.4921809939037623
0.00033203125,0.40930390335036865
0.0003515625,0.5750239900577326
0.00037109375,0.6896463544051015
0.000390625,0.42002444479832024
0.00041015625,-0.011629713938663314
0.0004296875,-0.0267596623365062
0.00044921875,0.1536571554615664
0.00046875,-0.07307058921753873
0.00048828125,-0.19566166228868279
0.0005078125,0.10943656398911175
0.00052734375,0.3477974749340083
0.000546875,0.33911887637277505
0.00056640625,0.04669877249877491
0.0005859375,-0.1962991012012824
0.00060546875,-0.28004264524399963
0.000625,-0.4896767505620979
0.00064453125,-0.3045579191740343
0.0006640625,-0.005007592320657086
0.00068359375,-0.3816794230540863
0.000703125,-0.628983641089157
0.00072265625,-0.3455328414610048
0.0007421875,-0.14053631661665755
0.00076171875,-0.030930306770400443
0.00078125,-0.014438938632150511
0.00080078125,-0.23034508564491749
0.0008203125,-0.2710526683977429
0.00083984375,0.08759695910682216
0.000859375,0.25242856301164984
0.00087890625,0.09933675770366025
0.0008984375,0.2264134685488765
0.00091796875,0.4814265455081498
0.0009375,0.49856317034089126
0.00095703125,0.4818740723687871
0.0009765625,0.5317279457198208
0.00099609375,0.6622247329782371
0.001015625,0.8637660270159288
0.00103515625,1.0273163869803814
0.0010546875,1.0979576784762863
0.00107421875,1.0196014271550413
0.00109375,0.9171180842338185
0.00111328125,1.015732343215225
0.0011328125,1.2402975834843528
0.00115234375,1.3209179996017721
0.001171875,1.306185597499056
0.00119140625,1.446656621984195
0.0012109375,1.584604462134188
0.00123046875,1.5376906836339437
0.00125,1.5666259772582642
0.00126953125,1.823157917913277
0.0012890625,1.9288634904695572
0.00130859375,1.7513453091271651
0.001328125,1.9039843754577377
0.00134765625,2.2307692310292087
0.0013671875,2.058963385727073
0.00138671875,1.9589171145269897
0.00140625,2.249630177095769
0.00142578125,2.3385153718888136
0.0014453125,2.1389097108308097
0.00146484375,1.9120654407869806
0.001484375,1.8753152273187057
