Time,Amplitude
0.0,-0.21799429720040273
1.953125e-05,-0.11622973581658325
3.90625e-05,-0.11324418212084769
5.859375e-05,-0.0890851414328877
7.8125e-05,0.0294958576512566
9.765625e-05,0.07479543329111855
0.0001171875,-0.10659818207682463
0.00013671875,-0.23302235058658258
0.00015625,-0.10380325831891112
0.00017578125,-0.0465145700474616
0.0001953125,-0.15983111824393761
0.00021484375,-0.20718251004682445
0.000234375,-0.249665740549443
0.00025390625,-0.4056532820798396
0.0002734375,-0.5761337403470027
0.00029296875,-0.652566573548022
0.0003125,-0.5939161407746453
0.00033203125,-0.5280589334470216
0.0003515625,-0.5498748519476314
0.00037109375,-0.5537038002059845
0.000390625,-0.5324504888418986
0.00041015625,-0.4563140850958131
0.0004296875,-0.3342704289822649
0.00044921875,-0.3706357313912081
0.00046875,-0.459740259327481
0.00048828125,-0.4236212326152244
0.0005078125,-0.28336354130788804
0.00052734375,-0.08754462446429319
0.000546875,-0.11987661589753194
0.00056640625,-0.19801519355991629
0.0005859375,0.07608968103734405
0.00060546875,0.20308283216570824
0.000625,0.04064736316723492
0.00064453125,0.07857175413577082
0.0006640625,0.22469436692273023
0.00068359375,0.27198497890298917
0.000703125,0.1602210365588352
0.00072265625,0.04293443566447336
0.0007421875,0.22035530215602525
0.00076171875,0.3979061207119683
0.00078125,0.4077271431875141
0.00080078125,0.464495343253801
0.0008203125,0.4245048386004619
0.00083984375,0.3698004814643589
0.000859375,0.5125041500101111
0.00087890625,0.5846844808346361
0.0008984375,0.47475519744196815
0.00091796875,0.42805516229297663
0.0009375,0.5260349261607701
0.00095703125,0.6507541085469646
0.0009765625,0.7705389560492822
0.00099609375,0.8888935319364681
0.001015625,0.9073101553451767
0.00103515625,0.8289987625798255
0.0010546875,0.7943126528965405
0.00107421875,0.81827477530555
0.00109375,0.751026472047078
0.00111328125,0.6625642240961133
0.0011328125,0.7868418821653979
0.00115234375,0.9020059467379431
0.001171875,0.7664035684754769
0.00119140625,0.667192013694641
0.0012109375,0.7535344735987038
0.00123046875,0.8304653461940603
0.00125,0.7461811199734711
0.00126953125,0.5785964367990317
0.0012890625,0.574093342685282
0.00130859375,0.691325077853122
0.001328125,0.725291742420629
0.00134765625,0.7183872192302628
0.0013671875,0.7179062231492429
0.00138671875,0.6842537707010418
0.00140625,0.6011545696314469
0.00142578125,0.5213784135549154
0.0014453125,0.5499573516411119
0.00146484375,0.611409280836301
0.001484375,0.5933237645252286
0.00150390625,0.5195917612544368
0.0015234375,0.43117731007215915
0.00154296875,0.4498747469830901
0.0015625,0.5154312959970028
0.00158203125,0.45272939803164247
0.0016015625,0.4583147263257046
0.00162109375,0.5592658293222943
0.001640625,0.5007677553606267
0.00166015625,0.3971219372750909
0.0016796875,0.36876240036224356
0.00169921875,0.3327758581112724
0.00171875,0.3145343196820148
0.00173828125,0.31336256397194356
0.0017578125,0.2924660001306749
0.00177734375,0.2813446830711905
0.001796875,0.3017942466483085
0.00181640625,0.2960326362723478
0.0018359375,0.24725892806902536
0.00185546875,0.2597565956973376
0.001875,0.2924592265090757
0.00189453125,0.2640777973431267
0.0019140625,0.27623928885755084
0.00193359375,0.3382014031470253
0.001953125,0.32496139051994594
0.00197265625,0.21441908933188844
0.0019921875,0.11916878782234998
0.00201171875,0.07865295314624143
0.00203125,0.042427903144275275
0.00205078125,0.07611621534575112
0.0020703125,0.16352858734356632
0.00208984375,0.1540199025314888
0.002109375,0.07161046286911628
0.00212890625,0.018348675413098647
0.0021484375,-0.02367306969981245
0.00216796875,-0.028889624978215078
0.0021875,0.10475785552192107
0.00220703125,0.18541504451152116
0.0022265625,0.04998009750724878
0.00224609375,0.01897472505006444
0.002265625,0.11106683394080075
0.00228515625,0.05783298234973089
0.0023046875,-0.0048373876185277
0.00232421875,-0.02097682447141358
0.00234375,-0.06892709675032875
0.00236328125,-0.08103320581569433
0.0023828125,-0.008213871806222517
0.00240234375,0.1428525464505513
0.002421875,0.11440344276523852
0.00244140625,-0.09987681627382823
0.0024609375,-0.03736618603238923
0.00248046875,0.21231883981554064
0.0025,0.2634150417465389
0.00251953125,0.18100603817028885
0.0025390625,0.05358543339561095
0.00255859375,-0.06776903658213618
0.002578125,0.012668071203290934
0.00259765625,0.25905590612258406
0.0026171875,0.3099732641478136
0.00263671875,0.10604875725080394
0.00265625,0.03505523569554212
0.00267578125,0.1698755052777575
0.0026953125,0.2560116101441753
0.00271484375,0.2306454560131682
0.002734375,0.18020354456302282
0.00275390625,0.20671382535047153
0.0027734375,0.2856447070122392
0.00279296875,0.35850975649352756
0.0028125,0.36048770238994104
0.00283203125,0.1750827758844459
0.0028515625,0.09803014510387331
0.00287109375,0.2920292915802445
0.002890625,0.37773309541406563
0.00291015625,0.15556323865530333
0.0029296875,0.49389515655593336
0.00294921875,0.4927296923323266
0.00296875,0.44563468912447773
0.00298828125,0.556049802996345
0.0030078125,0.5266308687409275
0.00302734375,0.4940857909502136
0.003046875,0.5092840713768022
0.00306640625,0.4019765635329586
0.0030859375,0.5085212943264978
0.00310546875,0.707485615466276
0.003125,0.7767469181182051
0.00314453125,0.9002406408230302
0.0031640625,0.8526131096616894
0.00318359375,0.6516345694280702
0.003203125,0.608233156550049
0.00322265625,0.6650100147356885
0.0032421875,0.6504845814880732
0.00326171875,0.4959301363279061
