Frequency (Hz),Magnitude
49.49903322200738,159.95014666662476
149.49708013515362,149.2928201342437
249.49512704829985,83.43802075016843
349.49317396144613,75.14029757558204
449.4912208745923,68.5874693032574
549.4892677877385,111.1840314670473
649.4873147008849,93.71145322680768
749.4853616140308,48.89113698861404
849.4834085271774,91.47317392109993
949.4814554403234,60.64485671604053
1049.4795023534696,86.32893637389763
1149.477549266616,63.174309593675225
1249.4755961797619,60.14838718251759
1349.4736430929086,90.75451894648488
1449.4716900060548,89.91583381449728
1549.469736919201,64.9531424154189
1649.4677838323469,72.3088687811297
1749.4658307454933,79.11371489933641
1849.4638776586396,93.24689255866171
1949.4619245717854,102.56354739258435
2049.4599714849323,94.79697593443436
2149.4580183980784,130.65007499493444
2249.456065311225,98.82734274031698
2349.454112224371,85.3304358870141
2449.4521591375174,87.93723116809748
2549.4502060506634,112.91865714111847
2649.44825296381,85.30748314954761
2749.4462998769554,83.5817264079181
2849.4443467901024,120.89717648819695
2949.4423937032484,97.89174043350553
3049.4404406163944,78.8303389702996
3149.4384875295405,91.80904567960368
3249.436534442687,74.76841504651392
3349.4345813558334,80.71395314440984
3449.432628268979,80.44251745562462
3549.4306751821255,80.13646035106402
3649.428722095271,92.173393149094
3749.4267690084175,96.63219585964399
3849.4248159215645,119.56819493417774
3949.4228628347105,80.64144342103626
4049.420909747857,78.2472571910544
4149.418956661003,102.6444689326104
4249.417003574149,84.96364431196767
4349.415050487295,61.22058461536962
4449.413097400442,66.62830825034749
4549.411144313588,63.21018332593702
4649.409191226734,56.54047060531908
4749.40723813988,77.90882832435493
4849.405285053027,63.587668284212775
4949.403331966172,58.06105367226403
5049.401378879319,53.75992433886219
5149.399425792465,51.334614822947096
5249.397472705612,47.218564433180724
5349.395519618757,41.45461833867395
5449.393566531906,51.85743522154138
5549.391613445049,53.13493777811119
5649.389660358196,48.30229182821623
5749.387707271343,45.681250215865845
5849.38575418449,44.22318599930727
5949.383801097635,43.09188546742715
6049.381848010782,44.956141753812055
6149.379894923927,39.83408415633644
6249.377941837073,34.320964573581975
6349.37598875022,36.8107270713586
6449.374035663366,41.694665815665665
6549.372082576512,39.76517182418702
6649.370129489659,36.75906348337934
6749.368176402806,33.16687157019105
6849.36622331595,43.01136872705736
6949.364270229097,37.591048405317544
7049.362317142243,44.18722641049528
7149.360364055389,34.79862842364851
7249.358410968536,37.68645974539361
7349.356457881682,35.21288496463416
7449.354504794827,38.43976292672083
7549.352551707974,35.307493839094526
7649.350598621121,38.261311563257586
7749.348645534266,33.56995618370834
7849.346692447413,40.8604182672691
7949.34473936056,36.285186995172474
8049.342786273704,42.13492599928753
8149.340833186852,36.225218703485105
8249.338880099998,40.81309384456302
8349.336927013144,39.13743333725677
8449.33497392629,41.8833563893394
8549.333020839438,40.3778801301355
8649.331067752582,35.68613131945352
8749.32911466573,37.58363799001658
8849.327161578876,34.769604318768444
8949.325208492022,45.04198475526064
9049.323255405168,44.76942541504197
9149.321302318316,57.06433330046788
9249.31934923146,51.35393322749769
9349.317396144606,52.024765219218864
9449.315443057756,72.85120862874354
9549.313489970898,97.87144641928776
9649.311536884044,97.80048864641638
9749.309583797194,55.576976129808955
9849.307630710338,62.73772004196284
9949.305677623484,61.437658051986865
10049.303724536632,48.384773535623346
10149.301771449776,61.38100264793967
10249.299818362922,56.73931361898476
10349.297865276068,56.97811876486283
10449.295912189215,54.89329730855097
10549.293959102362,55.881117206831284
10649.29200601551,61.005769855728296
10749.290052928654,47.163705857849685
10849.288099841802,61.346844104157505
10949.286146754946,50.177433949608904
11049.284193668092,54.46956495138729
11149.282240581239,50.65058635307005
11249.280287494385,49.57385155730658
11349.278334407532,50.22223472736128
11449.276381320678,51.38611309749028
11549.274428233823,50.06628343323831
11649.27247514697,34.205775425225156
11749.27052206012,46.11667408887113
11849.268568973263,46.758081378557144
11949.266615886409,49.95066214069227
12049.264662799556,51.41356436119641
12149.262709712702,43.05109471701732
12249.260756625847,44.80861101060772
12349.258803538996,43.82914878047135
12449.256850452139,45.06086216400822
12549.254897365287,54.08886391675515
12649.252944278436,46.511907293003404
12749.25099119158,39.05366043976864
12849.249038104725,54.64752044553994
12949.247085017874,45.18633351920254
13049.245131931018,35.235661287021884
13149.243178844163,34.04245623793274
13249.241225757312,40.725555128399535
13349.239272670457,38.538578822487345
13449.237319583603,42.80046164309162
13549.23536649675,35.166187714636514
13649.233413409896,35.345568628446436
13749.231460323042,32.758711795967514
13849.229507236187,31.688260781876284
13949.227554149335,45.159525187635694
14049.225601062479,35.68763570325433
14149.223647975627,28.478377972850616
14249.221694888773,35.73458907555031
14349.219741801917,31.858339840664897
14449.217788715065,35.56357871989008
14549.21583562821,37.83999602191336
14649.213882541357,33.88254303206372
14749.211929454503,30.23305257011511
14849.20997636765,29.385665437899565
14949.208023280795,28.399163002089264
15049.20607019394,25.670184087539393
15149.20411710709,28.023264305377943
15249.202164020233,27.37051989057495
15349.200210933383,27.050840213933835
15449.198257846527,27.94970538515677
15549.196304759673,21.851037205558292
15649.194351672819,21.01935945285405
15749.192398585968,18.79253434595116
15849.190445499113,25.372406691485338
15949.18849241226,21.775187260364042
16049.186539325405,20.12878804427781
16149.184586238549,21.633282284113612
16249.182633151697,14.61921467509503
16349.180680064845,14.954792187728751
16449.17872697799,15.567111018919027
16549.176773891137,14.898826775814804
16649.174820804285,12.891096478627007
16749.17286771743,14.826123469366346
16849.170914630577,16.279288651292248
16949.16896154372,16.640974410604
17049.16700845687,13.65941635010417
17149.165055370013,13.46773847253147
17249.16310228316,13.1957368308206
17349.161149196305,15.469302590665343
17449.159196109453,13.799179318340277
17549.1572430226,13.473463232737965
17649.15528993575,14.729541408019493
17749.15333684889,16.749965973195323
17849.151383762037,15.907042605835608
17949.149430675185,19.663612405454835
18049.14747758833,15.71878489157066
18149.145524501477,13.67514153903901
18249.14357141462,10.883029856732692
18349.14161832777,15.453531962338065
18449.139665240917,14.686375844820928
18549.13771215406,14.381967800720606
18649.13575906721,18.949653248417295
18749.133805980353,27.789948375182572
18849.1318528935,19.3662480542621
18949.129899806645,21.919673584725263
19049.127946719793,22.57373997743481
19149.125993632937,19.6414358590228
19249.124040546085,19.690403782285287
19349.122087459233,23.961724427984354
19449.120134372377,18.8559297382537
19549.11818128552,15.259518544058103
19649.11622819867,13.040779616558758
19749.114275111813,14.53174466211307
19849.112322024957,13.285350782035666
19949.110368938113,12.465173604501832
20049.108415851257,14.047911633367676
20149.1064627644,11.986951550732384
20249.10450967755,12.735941182832654
20349.102556590693,13.836442835021336
20449.100603503837,12.153504167822602
20549.098650416985,11.16222205392119
20649.096697330133,9.996595756489725
20749.094744243277,8.989880802091024
20849.092791156425,9.981601005999572
20949.090838069573,9.292766163663844
21049.088884982717,8.316019900305237
21149.08693189586,8.778436699109854
21249.084978809013,9.289899326853341
21349.083025722153,8.615192416771519
21449.081072635305,9.671774696295953
21549.079119548453,10.960115738407945
21649.0771664616,9.33169382208472
21749.07521337474,11.514653806606802
21849.07326028789,7.920619684174459
21949.071307201033,8.604893159393095
22049.069354114177,9.351098790476831
22149.067401027325,9.93323763430142
22249.06544794047,9.248630284609394
22349.063494853614,9.09928687536807
22449.06154176676,8.495493944640854
22549.05958867991,8.644031686583116
