Time,Amplitude
0.0,-0.19850821359184728
1.953125e-05,-0.19656120220501325
3.90625e-05,-0.04807099699753335
5.859375e-05,0.08881890500424011
7.8125e-05,0.028787477386205376
9.765625e-05,-0.05868434817151196
0.0001171875,-0.11597935365085486
0.00013671875,-0.08589391783514877
0.00015625,-0.011732343862856903
0.00017578125,-0.15433480800448524
0.0001953125,-0.3542827554619962
0.00021484375,-0.3731037993805655
0.000234375,-0.39178242547400555
0.00025390625,-0.42097619027447736
0.0002734375,-0.2836575730263022
0.00029296875,-0.12774386339852511
0.0003125,-0.11767561213988736
0.00033203125,-0.07679016051188163
0.0003515625,0.07500444623580071
0.00037109375,0.10905384720261802
0.000390625,-0.0551299234103794
0.00041015625,-0.1777486288693681
0.0004296875,-0.07250168119024804
0.00044921875,0.12332889650260176
0.00046875,0.1610657371577607
0.00048828125,0.01705469593605518
0.0005078125,-0.08797744774190136
0.00052734375,0.022281865218444233
0.000546875,0.2195355430290714
0.00056640625,0.24637964559369768
0.0005859375,0.10834323399950892
0.00060546875,0.08871820142560399
0.000625,0.26364816316732714
0.00064453125,0.36218369703937736
0.0006640625,0.3779260213517133
0.00068359375,0.44862220062321745
0.000703125,0.38787157020461893
0.00072265625,0.2511016731061341
0.0007421875,0.2447711724323611
0.00076171875,0.25683826536322646
0.00078125,0.2816222619515305
0.00080078125,0.2972859105720033
0.0008203125,0.24407301988504193
0.00083984375,0.2770411369241472
0.000859375,0.349323570921773
0.00087890625,0.38222329437980257
0.0008984375,0.3844218627716632
0.00091796875,0.32191451031860685
0.0009375,0.3758833789029376
0.00095703125,0.4513979303373475
0.0009765625,0.30676294064787657
0.00099609375,0.2208854032552927
0.001015625,0.30819639826281
0.00103515625,0.34050402756855513
0.0010546875,0.3044028450710605
0.00107421875,0.23437992439776303
0.00109375,0.14470873637744708
0.00111328125,0.10732484962270614
0.0011328125,0.10987917015179742
0.00115234375,0.12459030600885783
0.001171875,0.16266841158627554
0.00119140625,0.1834243167111502
0.0012109375,0.18319074919692582
0.00123046875,0.2058150056186135
0.00125,0.2051601988009531
0.00126953125,0.13194083729598222
0.0012890625,0.02688727817445158
0.00130859375,-0.0005864781209014014
0.001328125,0.04158315006708341
0.00134765625,-0.056156148980086244
0.0013671875,-0.2507465032746047
0.00138671875,-0.29867416989303386
0.00140625,-0.20909426047903443
0.00142578125,-0.10165947607392138
0.0014453125,-0.12975712790932784
0.00146484375,-0.26610529984158593
0.001484375,-0.26638174011753596
0.00150390625,-0.2083330538852003
0.0015234375,-0.18423959999599515
0.00154296875,-0.0909019054417913
0.0015625,-0.02257074591021238
0.00158203125,0.017682543031399794
0.0016015625,0.08726833970482961
0.00162109375,0.0913213162770829
0.001640625,0.07195353935131851
0.00166015625,0.07615096963863789
0.0016796875,0.024481544736262323
0.00169921875,-0.06823378073121092
0.00171875,-0.046509902029615274
0.00173828125,0.11099204397220777
0.0017578125,0.18782336167308383
0.00177734375,0.12162372108873912
0.001796875,0.04337474874436214
0.00181640625,0.11140124121859979
0.0018359375,0.34206822349371196
0.00185546875,0.4041153872433203
0.001875,0.2951028496848479
0.00189453125,0.3423740077905518
0.0019140625,0.34577112008841604
0.00193359375,0.18379539279778073
0.001953125,0.14364203255660757
0.00197265625,0.1801732565883492
